text,label
À noter que le colis est expédié depuis l'entrepôt régional le plus proche.,neutre
"Pour être franc, ce séjour organisé a facturé des suppléments non annoncés à chaque étape.",négatif
À noter que ce vol dessert cette destination trois fois par semaine. Voir les conditions générales.,neutre
"Sans surprise, ce club de fitness a annulé plusieurs cours sans prévenir les inscrits. Quelle déception.",négatif
Cette banque demande un délai de carence de trois mois pour certaines garanties. Voir les conditions générales.,neutre
Je regrette de dire que ce produit alimentaire a un goût très éloigné de ce que la publicité laissait penser. Quelle déception.,négatif
"Honnêtement, cet employeur a été transparent sur les conditions dès le premier entretien. Rien à redire.",positif
"Selon le site officiel, cette préfecture demande une pièce d'identité valide pour tout dépôt de dossier. Voir les conditions générales.",neutre
"Selon le site officiel, les documents pour mon assurance auto peuvent être envoyés par courrier ou en agence. Voir les conditions générales.",neutre
L'assistance technique propose désormais un chat en ligne en plus du téléphone. Voir les conditions générales.,neutre
"Honnêtement, la chambre réservée à cet hôtel sentait fortement l'humidité. Plus jamais.",négatif
"Franchement, le calme et le confort de cet établissement nous ont permis de vraiment nous reposer. Je recommande vivement.",positif
Je regrette de dire que ce casque audio chauffe énormément et ralentit après quelques minutes. Quelle déception.,négatif
"Franchement, mon assurance auto m'a proposé un contrat parfaitement adapté à ma situation. Je recommande vivement.",positif
"Sincèrement, l'ambiance à cette salle de sport est motivante et conviviale.",positif
"Pour information, cette mairie est ouverte du lundi au vendredi sur rendez-vous. Plus d'informations sur le site officiel.",neutre
"Sans surprise, les prix de cette brasserie ne sont absolument pas justifiés par la qualité. À éviter absolument.",négatif
Ce processus de recrutement n'a jamais donné suite après trois entretiens successifs. Plus jamais.,négatif
"Honnêtement, les équipements de cette salle de sport sont vétustes et souvent hors service. À éviter absolument.",négatif
Cette épicerie vend régulièrement des produits proches de la date de péremption. Je ne recommande pas du tout.,négatif
Le support technique de ce smartphone n'a jamais répondu à mes messages. Plus jamais.,négatif
Ce produit alimentaire respecte vraiment ses engagements en matière de qualité biologique. Je recommande vivement.,positif
Cette boutique en ligne respecte systématiquement les délais annoncés lors de la commande. Bravo à toute l'équipe.,positif
"Sans surprise, cette livraison est arrivée complètement écrasée, le contenu était inutilisable.",négatif
À noter que ce syndic de copropriété se situe à proximité immédiate des transports en commun.,neutre
"Pour information, cette épicerie propose un service de livraison à domicile. Plus d'informations sur le site officiel.",neutre
Cette agence immobilière a mis des mois à effectuer des réparations pourtant urgentes. Je ne recommande pas du tout.,négatif
"Selon le site officiel, ce loueur de véhicules accepte les paiements en plusieurs fois sans frais. Voir les conditions générales.",neutre
"Sans surprise, ma commande a été livrée à la mauvaise adresse sans aucune notification. Je ne recommande pas du tout.",négatif
"Sans hésiter, cet institut de beauté utilise des produits de qualité et prend le temps nécessaire. Une très belle surprise.",positif
À noter que ce transporteur livre habituellement sous deux à cinq jours ouvrés. Plus d'informations sur le site officiel.,neutre
À noter que l'inscription à ce cours en ligne se fait en ligne via le site officiel. Voir les conditions générales.,neutre
Les billets pour ce musée sont disponibles en ligne ou sur place.,neutre
Je suis bluffé par la qualité d'image de ce téléviseur. Je recommande vivement.,positif
"Sans surprise, l'interface de ce logiciel est confuse et peu intuitive. Quelle déception.",négatif
À noter que cette compagnie aérienne propose plusieurs formules tarifaires selon la période.,neutre
"Franchement, le personnel de ce concessionnaire a été honnête et n'a facturé que le nécessaire.",positif
Je dois dire que ce service des impôts m'a rappelé pour m'informer de l'avancement de ma demande. Une très belle surprise.,positif
"Honnêtement, le suivi de le colis indiquait 'livré' alors que je n'ai jamais rien reçu.",négatif
"Honnêtement, cette crème visage a nettement amélioré l'apparence de ma peau en quelques semaines.",positif
Cette crème visage a une texture agréable et une odeur discrète. Une très belle surprise.,positif
"Pour être franc, cette marque de produits bio contient des additifs qui ne sont pas clairement indiqués sur l'emballage. À éviter absolument.",négatif
"Franchement, cette voiture consomme peu et reste très agréable à conduire au quotidien.",positif
"Honnêtement, le logement inclus dans ce circuit touristique était très éloigné de la description. À éviter absolument.",négatif
Je regrette de dire que l'hygiène de cette épicerie laisse clairement à désirer. Plus jamais.,négatif
Les mises à jour de cette plateforme en ligne apportent régulièrement de vraies améliorations. Je recommande vivement.,positif
"Je dois dire que ce spectacle vaut vraiment le détour, je le recommande sans hésiter. Bravo à toute l'équipe.",positif
Je regrette de dire que ce restaurant gastronomique nous a servi des plats froids et sans saveur. Quelle déception.,négatif
"Selon le site officiel, ce bailleur demande un dépôt de garantie équivalent à un mois de loyer. Plus d'informations sur le site officiel.",neutre
"Pour information, ce laboratoire d'analyses est ouvert du lundi au samedi sur rendez-vous. Voir les conditions générales.",neutre
"Sincèrement, cette livraison est arrivée un jour plus tôt que prévu, quelle bonne surprise. Rien à redire.",positif
Ce circuit touristique dure en moyenne huit jours et sept nuits.,neutre
"Sans hésiter, cette livraison est arrivée un jour plus tôt que prévu, quelle bonne surprise. Une très belle surprise.",positif
À noter que ce loueur de véhicules accepte les paiements en plusieurs fois sans frais. Plus d'informations sur le site officiel.,neutre
"Franchement, cette plateforme en ligne est intuitive et agréable à utiliser au quotidien. Rien à redire.",positif
À noter que le support en ligne a mis à jour sa politique de retour le mois dernier. Voir les conditions générales.,neutre
Je regrette de dire que l'ambiance chez cette entreprise est délétère et le turnover très élevé. Je ne recommande pas du tout.,négatif
"Sans hésiter, l'intégration chez cette entreprise a été particulièrement bien organisée. Une très belle surprise.",positif
Cette crème visage a nettement amélioré l'apparence de ma peau en quelques semaines. Rien à redire.,positif
À noter que cette banque propose plusieurs formules selon le niveau de couverture souhaité. Plus d'informations sur le site officiel.,neutre
Ce supermarché dispose d'un rayon dédié aux produits sans gluten. Voir les conditions générales.,neutre
"Sans hésiter, le colis était parfaitement emballé, aucun dommage à l'arrivée. Bravo à toute l'équipe.",positif
"Pour être franc, l'hygiène des vestiaires de cette salle de sport laisse vraiment à désirer. Plus jamais.",négatif
"Pour information, l'accès à cette piscine municipale nécessite une carte magnétique personnelle. Plus d'informations sur le site officiel.",neutre
"Sincèrement, ce bailleur a été très réactif et transparent tout au long de la transaction. Je recommande vivement.",positif
"Malheureusement, mon assurance habitation a mis six mois à traiter mon dossier de remboursement. Je ne recommande pas du tout.",négatif
"Sincèrement, ce chauffeur de taxi a été très ponctuel et courtois durant tout le trajet. Bravo à toute l'équipe.",positif
"Selon le site officiel, ce service des impôts est ouvert du lundi au vendredi sur rendez-vous.",neutre
"Pour être franc, ce cours collectif a annulé plusieurs cours sans prévenir les inscrits.",négatif
"Pour information, cet organisme administratif est ouvert du lundi au vendredi sur rendez-vous.",neutre
"Selon le site officiel, ce syndic de copropriété demande un dépôt de garantie équivalent à un mois de loyer. Voir les conditions générales.",neutre
"Pour être franc, ce fournisseur d'accès met des semaines à intervenir en cas de panne signalée. Quelle déception.",négatif
